id,Site,SurveyDate,Plane_Height,Area_2D,Area_3D,Volume,Errors,SitePart,ProcessedFile,TripDate,SiteGroup,TripGroup,Full_ID,Max_Volume,Segment,Norm_Vol
5,145l,5/6/1995,minto8K,304.1844733,338.7597439,285.1218195,54.7532052,Eddy,Eddy_Low_Elevation_Zone.csv,4/24/1995,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.52
6,145l,2/28/1996,minto8K,318.4865124,369.9590549,259.1720433,57.32757223,Eddy,Eddy_Low_Elevation_Zone.csv,2/13/1996,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.47
7,145l,4/29/1996,minto8K,312.3383788,348.8784931,267.7231698,56.22090818,Eddy,Eddy_Low_Elevation_Zone.csv,4/15/1996,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.49
8,145l,9/25/1996,minto8K,330.758762,363.6313235,319.1279767,59.53657716,Eddy,Eddy_Low_Elevation_Zone.csv,9/12/1996,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.58
9,145l,2/24/1997,minto8K,207.56245,235.1339242,459.4871358,37.361241,Eddy,Eddy_Low_Elevation_Zone.csv,2/13/1997,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.84
10,145l,5/3/1997,minto8K,273.121523,299.8810758,414.1375093,49.16187414,Eddy,Eddy_Low_Elevation_Zone.csv,4/20/1997,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.75
11,145l,9/4/1997,minto8K,311.8009059,338.4131559,300.787673,56.12416307,Eddy,Eddy_Low_Elevation_Zone.csv,8/23/1997,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.55
12,145l,4/26/1998,minto8K,309.3863915,341.9220818,269.5615568,55.68955047,Eddy,Eddy_Low_Elevation_Zone.csv,4/15/1998,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.49
13,145l,5/18/1999,minto8K,315.5861252,346.503347,317.8124385,56.80550253,Eddy,Eddy_Low_Elevation_Zone.csv,5/4/1999,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.58
14,145l,3/31/2000,minto8K,396.671425,436.0697002,119.3879107,71.4008565,Eddy,Eddy_Low_Elevation_Zone.csv,3/17/2000,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.22
15,145l,6/15/2000,minto8K,357.4319139,400.0772542,161.7832249,64.3377445,Eddy,Eddy_Low_Elevation_Zone.csv,6/1/2000,long,long,145l_eddyminto8K,549.5936683,4_CGC,0.29
16,145l,2/14/2008,minto8K,281.4744533,312.2681334,250.9690923,30.96218986,Eddy,Eddy_Low_Elevation_Zone.csv,2/2/2008,long,short,145l_eddyminto8K,549.5936683,4_CGC,0.46
17,145l,4/9/2008,minto8K,278.9899788,311.2752309,276.4130913,30.68889767,Eddy,Eddy_Low_Elevation_Zone.csv,3/28/2008,long,short,145l_eddyminto8K,549.5936683,4_CGC,0.50
0,172l,10/30/1992,minto8K,13504.75348,13867.99719,9002.239808,3376.188371,Channel,Channel_Low_Elevation.csv,10/15/1992,long,na,172l_chanminto8K,20542.45869,5_WGC,0.44
1,172l,4/12/1993,minto8K,8298.661102,8437.993845,4204.004397,1493.758998,Channel,Channel_Low_Elevation.csv,4/1/1993,long,na,172l_chanminto8K,20542.45869,5_WGC,0.20
2,172l,10/23/1993,minto8K,13494.19359,13756.79713,11014.02211,2428.954846,Channel,Channel_Low_Elevation.csv,10/8/1993,long,long,172l_chanminto8K,20542.45869,5_WGC,0.54
3,172l,4/21/1994,minto8K,13337.37659,13747.46273,6341.123864,2400.727786,Channel,Channel_Low_Elevation.csv,4/7/1994,long,na,172l_chanminto8K,20542.45869,5_WGC,0.31
4,172l,12/1/1994,minto8K,13239.99564,13563.82301,7906.272145,2383.199216,Channel,Channel_Low_Elevation.csv,11/20/1994,long,long,172l_chanminto8K,20542.45869,5_WGC,0.38
5,172l,5/7/1995,minto8K,13494.19339,13813.1091,6677.382812,2428.95481,Channel,Channel_Low_Elevation.csv,4/24/1995,long,long,172l_chanminto8K,20542.45869,5_WGC,0.33
6,172l,2/29/1996,minto8K,13282.71185,13565.48871,6306.075298,2390.888132,Channel,Channel_Low_Elevation.csv,2/13/1996,long,long,172l_chanminto8K,20542.45869,5_WGC,0.31
7,172l,5/1/1996,minto8K,13038.7446,13337.57672,9158.17083,2346.974027,Channel,Channel_Low_Elevation.csv,4/15/1996,long,long,172l_chanminto8K,20542.45869,5_WGC,0.45
8,172l,9/26/1996,minto8K,13164.59218,13474.25697,4700.814348,2369.626592,Channel,Channel_Low_Elevation.csv,9/12/1996,long,long,172l_chanminto8K,20542.45869,5_WGC,0.23
9,172l,2/25/1997,minto8K,13504.00761,13858.7465,2362.249159,2430.72137,Channel,Channel_Low_Elevation.csv,2/13/1997,long,long,172l_chanminto8K,20542.45869,5_WGC,0.11
10,172l,5/4/1997,minto8K,13569.459,13933.01391,10438.40322,2442.50262,Channel,Channel_Low_Elevation.csv,4/20/1997,long,long,172l_chanminto8K,20542.45869,5_WGC,0.51
11,172l,9/4/1997,minto8K,13569.86902,13892.94295,18229.54806,2442.576424,Channel,Channel_Low_Elevation.csv,8/23/1997,long,long,172l_chanminto8K,20542.45869,5_WGC,0.89
12,172l,4/26/1998,minto8K,13566.10216,13913.99824,12148.89211,2441.898389,Channel,Channel_Low_Elevation.csv,4/15/1998,long,long,172l_chanminto8K,20542.45869,5_WGC,0.59
13,172l,5/18/1999,minto8K,13561.32063,13887.05548,7599.138993,2441.037713,Channel,Channel_Low_Elevation.csv,5/4/1999,long,long,172l_chanminto8K,20542.45869,5_WGC,0.37
14,172l,4/2/2000,minto8K,13569.86909,13883.5733,7474.733847,2442.576436,Channel,Channel_Low_Elevation.csv,3/17/2000,long,long,172l_chanminto8K,20542.45869,5_WGC,0.36
15,172l,6/15/2000,minto8K,13506.14254,13764.06293,12417.13976,2431.105656,Channel,Channel_Low_Elevation.csv,6/1/2000,long,long,172l_chanminto8K,20542.45869,5_WGC,0.60
16,172l,2/14/2008,minto8K,13545.37814,13979.57315,10945.28903,1489.991595,Channel,Channel_Low_Elevation.csv,2/2/2008,long,short,172l_chanminto8K,20542.45869,5_WGC,0.53
17,172l,4/10/2008,minto8K,13557.14301,13972.20009,10934.71084,1491.285731,Channel,Channel_Low_Elevation.csv,3/28/2008,long,short,172l_chanminto8K,20542.45869,5_WGC,0.53
0,172l,6/18/1990,8kto25k,3117.644874,3170.537673,4294.084959,124.7057949,Eddy,Eddy_Fluctuating_Zone.csv,6/10/1990,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.55
1,172l,7/28/1991,8kto25k,2650.676968,2718.22603,3343.174936,106.0270787,Eddy,Eddy_Fluctuating_Zone.csv,7/26/1991,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.43
2,172l,10/7/1991,8kto25k,1395.625478,1486.81463,2171.81268,55.82501911,Eddy,Eddy_Fluctuating_Zone.csv,10/1/1991,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.28
3,172l,11/6/1991,8kto25k,1343.004895,1432.384101,2200.408673,53.72019579,Eddy,Eddy_Fluctuating_Zone.csv,11/1/1991,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.28
4,172l,10/30/1992,8kto25k,1661.673801,1739.538773,2642.883463,66.46695205,Eddy,Eddy_Fluctuating_Zone.csv,10/15/1992,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.34
5,172l,4/12/1993,8kto25k,1099.381368,1188.34656,2389.82647,43.97525472,Eddy,Eddy_Fluctuating_Zone.csv,4/1/1993,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.31
6,172l,10/23/1993,8kto25k,982.3838321,1089.149708,1899.740935,39.29535328,Eddy,Eddy_Fluctuating_Zone.csv,10/8/1993,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.24
7,172l,4/21/1994,8kto25k,1736.583636,1828.207481,2251.125799,69.46334545,Eddy,Eddy_Fluctuating_Zone.csv,4/7/1994,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.29
8,172l,12/1/1994,8kto25k,1791.271329,1884.967316,2328.714355,71.65085318,Eddy,Eddy_Fluctuating_Zone.csv,11/20/1994,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.30
9,172l,5/7/1995,8kto25k,2093.052387,2176.297517,2430.131518,83.72209548,Eddy,Eddy_Fluctuating_Zone.csv,4/24/1995,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.31
10,172l,2/29/1996,8kto25k,1679.835167,1803.222667,2135.817527,67.19340667,Eddy,Eddy_Fluctuating_Zone.csv,2/13/1996,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.27
11,172l,5/1/1996,8kto25k,3146.811343,3231.935795,4280.524746,125.8724537,Eddy,Eddy_Fluctuating_Zone.csv,4/15/1996,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.55
12,172l,9/26/1996,8kto25k,3271.926208,3350.627485,3721.216522,130.8770483,Eddy,Eddy_Fluctuating_Zone.csv,9/12/1996,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.48
13,172l,2/25/1997,8kto25k,1231.685388,1311.646035,1183.202743,49.26741552,Eddy,Eddy_Fluctuating_Zone.csv,2/13/1997,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.15
14,172l,5/4/1997,8kto25k,3540.534156,3678.610898,4673.827541,141.6213662,Eddy,Eddy_Fluctuating_Zone.csv,4/20/1997,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.60
15,172l,9/4/1997,8kto25k,3146.59514,3271.613731,2973.967181,125.8638056,Eddy,Eddy_Fluctuating_Zone.csv,8/23/1997,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.38
16,172l,11/18/1997,8kto25k,2475.489212,2555.420433,2858.783485,99.01956846,Eddy,Eddy_Fluctuating_Zone.csv,11/6/1997,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.37
17,172l,4/26/1998,8kto25k,2080.589416,2176.584342,1286.26185,83.22357664,Eddy,Eddy_Fluctuating_Zone.csv,4/15/1998,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.16
18,172l,5/18/1999,8kto25k,3033.184104,3138.779944,1984.472725,121.3273641,Eddy,Eddy_Fluctuating_Zone.csv,5/4/1999,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.25
19,172l,4/2/2000,8kto25k,3155.162626,3254.295374,1396.233805,126.206505,Eddy,Eddy_Fluctuating_Zone.csv,3/17/2000,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.18
20,172l,6/15/2000,8kto25k,1342.078947,1446.677813,385.7053158,53.6831579,Eddy,Eddy_Fluctuating_Zone.csv,6/1/2000,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.05
21,172l,10/16/2001,8kto25k,2204.446015,2282.92325,1626.350761,88.17784059,Eddy,Eddy_Fluctuating_Zone.csv,10/5/2001,long,long,172l_eddy8kto25k,7822.264189,5_WGC,0.21
22,172l,10/4/2002,8kto25k,3532.13551,3635.381213,2542.853932,141.2854204,Eddy,Eddy_Fluctuating_Zone.csv,9/20/2002,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.33
23,172l,5/9/2003,8kto25k,3727.322913,3815.239132,2822.130417,149.0929165,Eddy,Eddy_Fluctuating_Zone.csv,4/25/2003,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.36
24,172l,10/4/2003,8kto25k,2566.928789,2654.307321,1898.392027,102.6771516,Eddy,Eddy_Fluctuating_Zone.csv,9/20/2003,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.24
25,172l,5/20/2005,8kto25k,2655.966131,2767.111583,3995.644036,106.2386453,Eddy,Eddy_Fluctuating_Zone.csv,5/7/2005,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.51
26,172l,10/20/2006,8kto25k,2466.208923,2559.28361,3493.463892,98.64835693,Eddy,Eddy_Fluctuating_Zone.csv,10/7/2006,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.45
27,172l,10/26/2007,8kto25k,3195.591537,3273.193307,3918.965784,127.8236615,Eddy,Eddy_Fluctuating_Zone.csv,10/13/2007,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.50
28,172l,2/14/2008,8kto25k,2729.377578,2815.093269,3722.379803,109.1751031,Eddy,Eddy_Fluctuating_Zone.csv,2/2/2008,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.48
29,172l,4/10/2008,8kto25k,1501.154826,1587.098692,4910.145547,60.04619304,Eddy,Eddy_Fluctuating_Zone.csv,3/28/2008,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.63
30,172l,5/30/2008,8kto25k,1892.918646,1968.840907,4962.122705,75.71674584,Eddy,Eddy_Fluctuating_Zone.csv,5/17/2008,long,na,172l_eddy8kto25k,7822.264189,5_WGC,0.63
31,172l,10/23/2008,8kto25k,1905.850685,1994.946764,4625.399609,76.23402739,Eddy,Eddy_Fluctuating_Zone.csv,10/10/2008,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.59
32,172l,10/23/2009,8kto25k,2552.750239,2662.036127,5189.265794,102.1100096,Eddy,Eddy_Fluctuating_Zone.csv,10/10/2009,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.66
33,172l,10/17/2011,8kto25k,2838.205868,2964.786636,6327.898069,113.5282347,Eddy,Eddy_Fluctuating_Zone.csv,10/5/2011,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.81
34,172l,10/16/2012,8kto25k,3210.598861,3301.5324,5773.903658,128.4239544,Eddy,Eddy_Fluctuating_Zone.csv,10/3/2012,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.74
35,172l,10/4/2013,8kto25k,2262.570763,2344.902001,6597.584239,90.50283051,Eddy,Eddy_Fluctuating_Zone.csv,9/21/2013,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.84
36,172l,10/7/2014,8kto25k,1805.133234,1900.017935,6318.488633,72.20532937,Eddy,Eddy_Fluctuating_Zone.csv,9/23/2014,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.81
37,172l,10/6/2015,8kto25k,1489.718871,1596.42425,5986.131875,59.58875484,Eddy,Eddy_Fluctuating_Zone.csv,9/22/2015,long,short,172l_eddy8kto25k,7822.264189,5_WGC,0.77
0,172l,6/18/1990,above25k,1514.956692,1527.096852,340.697232,60.59826768,Eddy,Eddy_High_Elevation_Zone.csv,6/10/1990,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.12
1,172l,7/28/1991,above25k,1504.167499,1514.407792,239.2611713,60.16669997,Eddy,Eddy_High_Elevation_Zone.csv,7/26/1991,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.09
2,172l,10/7/1991,above25k,1535.468205,1548.866934,227.9544027,61.41872821,Eddy,Eddy_High_Elevation_Zone.csv,10/1/1991,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.08
3,172l,11/6/1991,above25k,1604.154501,1617.947029,304.0361101,64.16618004,Eddy,Eddy_High_Elevation_Zone.csv,11/1/1991,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.11
4,172l,10/30/1992,above25k,1666.393083,1679.405737,274.6199286,66.65572331,Eddy,Eddy_High_Elevation_Zone.csv,10/15/1992,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.10
5,172l,4/12/1993,above25k,1873.995629,1893.257813,523.9670541,74.95982517,Eddy,Eddy_High_Elevation_Zone.csv,4/1/1993,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.19
6,172l,10/23/1993,above25k,1765.251079,1792.320604,467.7938683,70.61004317,Eddy,Eddy_High_Elevation_Zone.csv,10/8/1993,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.17
7,172l,4/21/1994,above25k,1765.196917,1791.495003,458.563325,70.60787669,Eddy,Eddy_High_Elevation_Zone.csv,4/7/1994,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.17
8,172l,12/1/1994,above25k,1764.275709,1789.289371,471.4508776,70.57102836,Eddy,Eddy_High_Elevation_Zone.csv,11/20/1994,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.17
9,172l,5/7/1995,above25k,1779.04814,1801.748534,493.3861905,71.16192561,Eddy,Eddy_High_Elevation_Zone.csv,4/24/1995,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.18
10,172l,2/29/1996,above25k,1662.70015,1691.026047,422.0572832,66.50800599,Eddy,Eddy_High_Elevation_Zone.csv,2/13/1996,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.15
11,172l,5/1/1996,above25k,1642.878537,1687.695919,1039.840738,65.71514149,Eddy,Eddy_High_Elevation_Zone.csv,4/15/1996,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.38
12,172l,9/26/1996,above25k,1505.267394,1543.492053,971.4356164,60.21069576,Eddy,Eddy_High_Elevation_Zone.csv,9/12/1996,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.35
13,172l,2/25/1997,above25k,1378.000247,1424.17811,934.9708161,55.12000987,Eddy,Eddy_High_Elevation_Zone.csv,2/13/1997,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.34
14,172l,5/4/1997,above25k,1406.610631,1449.139577,940.6903789,56.26442523,Eddy,Eddy_High_Elevation_Zone.csv,4/20/1997,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.34
15,172l,9/4/1997,above25k,1263.129194,1320.828463,856.2120823,50.52516777,Eddy,Eddy_High_Elevation_Zone.csv,8/23/1997,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.31
16,172l,11/18/1997,above25k,1194.137589,1246.999079,793.8591482,47.76550356,Eddy,Eddy_High_Elevation_Zone.csv,11/6/1997,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.29
17,172l,4/26/1998,above25k,1228.550958,1280.756261,796.5976663,49.14203834,Eddy,Eddy_High_Elevation_Zone.csv,4/15/1998,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.29
18,172l,5/18/1999,above25k,1166.497195,1227.374412,785.9211864,46.65988779,Eddy,Eddy_High_Elevation_Zone.csv,5/4/1999,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.29
19,172l,4/2/2000,above25k,1160.779312,1215.521389,753.3180387,46.43117249,Eddy,Eddy_High_Elevation_Zone.csv,3/17/2000,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.27
20,172l,6/15/2000,above25k,1183.264118,1228.554573,682.2696597,47.33056472,Eddy,Eddy_High_Elevation_Zone.csv,6/1/2000,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.25
21,172l,10/16/2001,above25k,1197.609253,1243.644561,759.1498552,47.90437012,Eddy,Eddy_High_Elevation_Zone.csv,10/5/2001,long,long,172l_eddyabove25k,2751.582792,5_WGC,0.28
22,172l,10/4/2002,above25k,1221.550782,1267.422186,775.3286014,48.86203127,Eddy,Eddy_High_Elevation_Zone.csv,9/20/2002,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.28
23,172l,5/9/2003,above25k,1167.605886,1211.209193,734.8404423,46.70423544,Eddy,Eddy_High_Elevation_Zone.csv,4/25/2003,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.27
24,172l,10/4/2003,above25k,1162.59026,1205.268505,730.7565794,46.5036104,Eddy,Eddy_High_Elevation_Zone.csv,9/20/2003,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.27
25,172l,5/20/2005,above25k,1643.526668,1696.80304,1180.616752,65.74106673,Eddy,Eddy_High_Elevation_Zone.csv,5/7/2005,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.43
26,172l,10/20/2006,above25k,1560.044473,1604.541532,1112.276715,62.40177892,Eddy,Eddy_High_Elevation_Zone.csv,10/7/2006,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.40
27,172l,10/26/2007,above25k,1577.46954,1621.676998,1111.66585,63.0987816,Eddy,Eddy_High_Elevation_Zone.csv,10/13/2007,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.40
28,172l,2/14/2008,above25k,1642.037471,1686.976311,1129.573607,65.68149884,Eddy,Eddy_High_Elevation_Zone.csv,2/2/2008,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.41
29,172l,4/10/2008,above25k,2889.197678,2956.162026,2255.344182,115.5679071,Eddy,Eddy_High_Elevation_Zone.csv,3/28/2008,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.82
30,172l,5/30/2008,above25k,2834.115612,2896.939863,2193.277436,113.3646245,Eddy,Eddy_High_Elevation_Zone.csv,5/17/2008,long,na,172l_eddyabove25k,2751.582792,5_WGC,0.80
31,172l,10/23/2008,above25k,2800.100637,2857.787753,2132.620252,112.0040255,Eddy,Eddy_High_Elevation_Zone.csv,10/10/2008,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.78
32,172l,10/23/2009,above25k,2780.265875,2838.43922,2101.906142,111.210635,Eddy,Eddy_High_Elevation_Zone.csv,10/10/2009,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.76
33,172l,10/17/2011,above25k,2689.703843,2756.486207,2024.878952,107.5881537,Eddy,Eddy_High_Elevation_Zone.csv,10/5/2011,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.74
34,172l,10/16/2012,above25k,2719.273235,2786.799979,2053.750844,108.7709294,Eddy,Eddy_High_Elevation_Zone.csv,10/3/2012,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.75
35,172l,10/4/2013,above25k,3090.762961,3154.463242,2561.253693,123.6305185,Eddy,Eddy_High_Elevation_Zone.csv,9/21/2013,long,short,172l_eddyabove25k,2751.582792,5_WGC,0.93
36,172l,10/7/2014,above25k,3417.339464,3482.249842,2854.537527,136.6935786,Eddy,Eddy_High_Elevation_Zone.csv,9/23/2014,long,short,172l_eddyabove25k,2751.582792,5_WGC,1.04
37,172l,10/6/2015,above25k,3347.584995,3424.665416,2862.7284,133.9033998,Eddy,Eddy_High_Elevation_Zone.csv,9/22/2015,long,short,172l_eddyabove25k,2751.582792,5_WGC,1.04
0,172l,10/30/1992,minto8K,6128.039116,6325.715926,9154.026919,1532.009779,Eddy,Eddy_Low_Elevation_Zone.csv,10/15/1992,long,na,172l_eddyminto8K,16461.06128,5_WGC,0.56
1,172l,4/12/1993,minto8K,3560.11107,3670.938856,4357.721406,640.8199927,Eddy,Eddy_Low_Elevation_Zone.csv,4/1/1993,long,na,172l_eddyminto8K,16461.06128,5_WGC,0.26
2,172l,10/23/1993,minto8K,6613.097801,6811.450458,7457.986147,1190.357604,Eddy,Eddy_Low_Elevation_Zone.csv,10/8/1993,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.45
3,172l,4/21/1994,minto8K,5879.337479,6158.859189,8083.578457,1058.280746,Eddy,Eddy_Low_Elevation_Zone.csv,4/7/1994,long,na,172l_eddyminto8K,16461.06128,5_WGC,0.49
4,172l,12/1/1994,minto8K,5895.210018,6166.80278,9464.176832,1061.137803,Eddy,Eddy_Low_Elevation_Zone.csv,11/20/1994,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.57
5,172l,5/7/1995,minto8K,5469.945031,5759.606144,9916.467202,984.5901056,Eddy,Eddy_Low_Elevation_Zone.csv,4/24/1995,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.60
6,172l,2/29/1996,minto8K,6114.186865,6425.307859,9230.983161,1100.553636,Eddy,Eddy_Low_Elevation_Zone.csv,2/13/1996,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.56
7,172l,5/1/1996,minto8K,4669.483587,4933.41573,10419.68991,840.5070457,Eddy,Eddy_Low_Elevation_Zone.csv,4/15/1996,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.63
8,172l,9/26/1996,minto8K,4674.312486,4979.312095,10777.89247,841.3762476,Eddy,Eddy_Low_Elevation_Zone.csv,9/12/1996,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.65
9,172l,2/25/1997,minto8K,6820.068121,7082.834007,3594.267293,1227.612262,Eddy,Eddy_Low_Elevation_Zone.csv,2/13/1997,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.22
10,172l,5/4/1997,minto8K,4512.030161,4820.901884,10585.3983,812.165429,Eddy,Eddy_Low_Elevation_Zone.csv,4/20/1997,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.64
11,172l,9/4/1997,minto8K,5047.041201,5275.921059,13553.36039,908.4674163,Eddy,Eddy_Low_Elevation_Zone.csv,8/23/1997,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.82
12,172l,4/26/1998,minto8K,6147.060808,6379.322023,8781.425951,1106.470945,Eddy,Eddy_Low_Elevation_Zone.csv,4/15/1998,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.53
13,172l,5/18/1999,minto8K,5242.772309,5530.815248,9691.238824,943.6990155,Eddy,Eddy_Low_Elevation_Zone.csv,5/4/1999,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.59
14,172l,4/2/2000,minto8K,5101.910566,5467.998475,11638.38295,918.3439019,Eddy,Eddy_Low_Elevation_Zone.csv,3/17/2000,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.71
15,172l,6/15/2000,minto8K,6930.591482,7182.590015,9328.031621,1247.506467,Eddy,Eddy_Low_Elevation_Zone.csv,6/1/2000,long,long,172l_eddyminto8K,16461.06128,5_WGC,0.57
16,172l,2/14/2008,minto8K,5029.764629,5268.715827,11572.00807,553.2741092,Eddy,Eddy_Low_Elevation_Zone.csv,2/2/2008,long,short,172l_eddyminto8K,16461.06128,5_WGC,0.70
17,172l,4/10/2008,minto8K,5068.776183,5295.774239,12444.16262,557.5653801,Eddy,Eddy_Low_Elevation_Zone.csv,3/28/2008,long,short,172l_eddyminto8K,16461.06128,5_WGC,0.76
0,183r,10/31/1992,minto8K,12408.57094,12547.99799,5203.429588,3102.142734,Channel,Channel_Low_Elevation.csv,10/15/1992,long,na,183r_chanminto8K,10597.82091,5_WGC,0.49
1,183r,4/12/1993,minto8K,11261.98113,11414.86904,4786.494094,2027.156603,Channel,Channel_Low_Elevation.csv,4/1/1993,long,na,183r_chanminto8K,10597.82091,5_WGC,0.45
2,183r,10/23/1993,minto8K,12188.07854,12307.30579,5264.408298,2193.854138,Channel,Channel_Low_Elevation.csv,10/8/1993,long,long,183r_chanminto8K,10597.82091,5_WGC,0.50
3,183r,4/21/1994,minto8K,12401.92358,12539.31983,5051.000786,2232.346245,Channel,Channel_Low_Elevation.csv,4/7/1994,long,na,183r_chanminto8K,10597.82091,5_WGC,0.48
4,183r,2/29/1996,minto8K,12375.77919,12527.27354,4592.356464,2227.640254,Channel,Channel_Low_Elevation.csv,2/13/1996,long,long,183r_chanminto8K,10597.82091,5_WGC,0.43
5,183r,5/1/1996,minto8K,12408.57114,12565.29521,8180.455628,2233.542806,Channel,Channel_Low_Elevation.csv,4/15/1996,long,long,183r_chanminto8K,10597.82091,5_WGC,0.77
6,183r,9/26/1996,minto8K,12408.57114,12566.5383,4481.705064,2233.542806,Channel,Channel_Low_Elevation.csv,9/12/1996,long,long,183r_chanminto8K,10597.82091,5_WGC,0.42
7,183r,2/25/1997,minto8K,12408.57114,12574.36692,898.7777707,2233.542806,Channel,Channel_Low_Elevation.csv,2/13/1997,long,long,183r_chanminto8K,10597.82091,5_WGC,0.08
8,183r,5/5/1997,minto8K,12408.57114,12556.29913,6993.740033,2233.542806,Channel,Channel_Low_Elevation.csv,4/20/1997,long,long,183r_chanminto8K,10597.82091,5_WGC,0.66
9,183r,9/5/1997,minto8K,12408.57114,12568.79098,7691.003348,2233.542806,Channel,Channel_Low_Elevation.csv,8/23/1997,long,long,183r_chanminto8K,10597.82091,5_WGC,0.73
